Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1766626514.174893,10020599,0,0
1,NewOrder,1766626514.174902,10023755,1,0
3,OrderStatus,1766626514.174926,10011709,3,0
2,Payment,1766626514.190172,10016154,3,0
1,NewOrder,1766626514.190180,10019208,2,0
5,StockLevel,1766626514.190189,10007865,0,0
1,NewOrder,1766626514.190189,10027974,0,0
1,NewOrder,1766626514.206080,10008387,1,0
1,NewOrder,1766626514.206188,10017445,3,0
1,NewOrder,1766626514.206198,10025186,2,0
2,Payment,1766626514.206202,10025561,1,0
2,Payment,1766626514.221888,10006462,0,0
5,StockLevel,1766626514.221895,10004017,3,0
1,NewOrder,1766626514.221901,10020887,3,0
2,Payment,1766626514.221909,10017587,0,0
2,Payment,1766626514.221917,10024747,2,0
1,NewOrder,1766626514.237457,10012501,1,0
1,NewOrder,1766626514.237541,10024030,0,0
2,Payment,1766626514.237541,10016279,3,0
1,NewOrder,1766626514.237555,10027705,2,0
2,Payment,1766626514.253196,10012644,1,0
1,NewOrder,1766626514.253204,10019435,3,0
2,Payment,1766626514.253213,10023695,0,0
2,Payment,1766626514.269137,10011464,2,0
1,NewOrder,1766626514.269144,10017217,1,0
1,NewOrder,1766626514.269151,10024303,3,0
2,Payment,1766626514.269157,10020980,0,0
2,Payment,1766626514.284830,10009061,2,0
1,NewOrder,1766626514.284846,10028023,0,0
1,NewOrder,1766626514.284846,10016808,1,0
2,Payment,1766626514.284849,10024520,3,0
2,Payment,1766626514.284867,10020860,2,0
4,Delivery,1766626514.300409,10066621,1,0
1,NewOrder,1766626514.300409,10020959,2,0
1,NewOrder,1766626514.300409,10025175,3,0
1,NewOrder,1766626514.316080,10019385,0,0
2,Payment,1766626514.316080,10023463,2,0
1,NewOrder,1766626514.316080,10026844,3,0
2,Payment,1766626514.332119,10018838,0,0
2,Payment,1766626514.332125,10022167,2,0
2,Payment,1766626514.332131,10025870,3,0
2,Payment,1766626514.347445,10014178,0,0
2,Payment,1766626514.347454,10023142,2,0
2,Payment,1766626514.347461,10026940,3,0
1,NewOrder,1766626514.365188,10017743,0,0
1,NewOrder,1766626514.365195,10034431,1,0
2,Payment,1766626514.365204,10026624,2,0
2,Payment,1766626514.365213,10026591,3,0
1,NewOrder,1766626514.381109,10025998,0,0
1,NewOrder,1766626514.397058,10017361,3,0
1,NewOrder,1766626514.397068,10017437,2,0
2,Payment,1766626514.397076,10017997,1,0
2,Payment,1766626514.413088,10004262,0,0
2,Payment,1766626514.413096,10013177,3,0
2,Payment,1766626514.413105,10014185,2,0
2,Payment,1766626514.413114,10013039,1,0
2,Payment,1766626514.413123,10012020,0,0
3,OrderStatus,1766626514.428870,10001304,0,0
2,Payment,1766626514.428879,10007327,1,0
2,Payment,1766626514.428889,10006212,3,0
2,Payment,1766626514.428897,10008570,2,0
1,NewOrder,1766626514.428906,10017805,0,0
1,NewOrder,1766626514.428914,10017796,3,0
5,StockLevel,1766626514.428933,10010156,1,0
2,Payment,1766626514.443415,10004932,2,0
2,Payment,1766626514.443427,10004920,1,0
1,NewOrder,1766626514.443440,10019940,0,0
1,NewOrder,1766626514.443448,10021138,3,0
1,NewOrder,1766626514.443456,10017307,2,0
5,StockLevel,1766626514.443468,10007679,1,0
2,Payment,1766626514.459264,10003194,1,0
1,NewOrder,1766626514.459380,10019112,2,0
1,NewOrder,1766626514.459385,10019124,1,0
5,StockLevel,1766626514.459391,10006908,0,0
2,Payment,1766626514.459400,10013314,3,0
2,Payment,1766626514.459408,10018168,0,0
2,Payment,1766626514.475175,10006097,3,0
1,NewOrder,1766626514.475189,10020142,0,0
2,Payment,1766626514.475189,10013109,2,0
1,NewOrder,1766626514.475200,10018885,1,0
2,Payment,1766626514.475213,10014481,3,0
3,OrderStatus,1766626514.490601,10003455,2,0
1,NewOrder,1766626514.490608,10011945,3,0
5,StockLevel,1766626514.490614,10005595,2,0
2,Payment,1766626514.490620,10013511,1,0
1,NewOrder,1766626514.490645,10022772,0,0
2,Payment,1766626514.506216,9999966,2,0
1,NewOrder,1766626514.506362,10014561,3,0
2,Payment,1766626514.506368,10005935,1,0
1,NewOrder,1766626514.506376,10017745,2,0
1,NewOrder,1766626514.506383,10025403,1,0
2,Payment,1766626514.506390,10019384,0,0
2,Payment,1766626514.521949,10012829,3,0
2,Payment,1766626514.521959,10011354,2,0
2,Payment,1766626514.521969,10014108,0,0
1,NewOrder,1766626514.537698,10013623,1,0
1,NewOrder,1766626514.537698,10007274,2,0
2,Payment,1766626514.537737,10008809,3,0
4,Delivery,1766626514.537752,10067157,0,0
2,Payment,1766626514.537767,10016109,2,0
2,Payment,1766626514.537769,10021047,3,0
1,NewOrder,1766626514.553430,10012192,1,0
2,Payment,1766626514.553430,10008521,2,0
2,Payment,1766626514.553446,10013912,3,0
1,NewOrder,1766626514.553456,10023255,2,0
1,NewOrder,1766626514.569532,10008837,1,0
4,Delivery,1766626514.569532,10063924,3,0
2,Payment,1766626514.569553,10017057,2,0
2,Payment,1766626514.585099,10004409,1,0
5,StockLevel,1766626514.585106,10004373,2,0
1,NewOrder,1766626514.585119,10022462,2,0
1,NewOrder,1766626514.585131,10026961,1,0
2,Payment,1766626514.601292,10012660,0,0
2,Payment,1766626514.601302,10017547,2,0
2,Payment,1766626514.616850,10004210,1,0
5,StockLevel,1766626514.616861,9999720,0,0
1,NewOrder,1766626514.616875,10018307,0,0
1,NewOrder,1766626514.616880,10018209,2,0
1,NewOrder,1766626514.616893,10020286,1,0
1,NewOrder,1766626514.632906,10020408,3,0
2,Payment,1766626514.632915,10016156,2,0
2,Payment,1766626514.632922,10014252,0,0
2,Payment,1766626514.632923,10018198,1,0
2,Payment,1766626514.648191,10012885,0,0
2,Payment,1766626514.648198,10014571,2,0
5,StockLevel,1766626514.648205,10005109,1,0
4,Delivery,1766626514.648212,10076147,1,0
2,Payment,1766626514.648238,10016604,3,0
5,StockLevel,1766626514.664157,9999510,0,0
1,NewOrder,1766626514.664163,10013032,2,0
5,StockLevel,1766626514.664173,10002319,0,0
2,Payment,1766626514.664183,10018028,3,0
2,Payment,1766626514.664186,10015893,0,0
5,StockLevel,1766626514.679882,9999670,2,0
2,Payment,1766626514.679882,10009111,2,0
2,Payment,1766626514.679899,10009535,0,0
1,NewOrder,1766626514.679907,10019509,3,0
1,NewOrder,1766626514.679914,10027744,2,0
2,Payment,1766626514.695507,10007497,0,0
1,NewOrder,1766626514.695521,10025647,0,0
1,NewOrder,1766626514.695521,10023456,3,0
1,NewOrder,1766626514.711005,10015841,2,0
1,NewOrder,1766626514.711021,10031569,3,0
4,Delivery,1766626514.727080,10063692,0,0
2,Payment,1766626514.727089,10018009,1,0
2,Payment,1766626514.727101,10013547,2,0
1,NewOrder,1766626514.742393,10019226,2,0
1,NewOrder,1766626514.742400,10014848,3,0
2,Payment,1766626514.742407,10017375,1,0
1,NewOrder,1766626514.758374,10022299,3,0
2,Payment,1766626514.758377,10010820,1,0
2,Payment,1766626514.758385,10018440,2,0
2,Payment,1766626514.774055,10004641,1,0
2,Payment,1766626514.774063,10014881,2,0
1,NewOrder,1766626514.774071,10021083,1,0
1,NewOrder,1766626514.774086,10027110,3,0
2,Payment,1766626514.789753,10008182,2,0
2,Payment,1766626514.789764,10017081,0,0
2,Payment,1766626514.789770,10019304,1,0
1,NewOrder,1766626514.789777,10023359,2,0
2,Payment,1766626514.805293,10005900,3,0
2,Payment,1766626514.805299,10011085,0,0
1,NewOrder,1766626514.805306,10017845,1,0
1,NewOrder,1766626514.805306,10023064,3,0
2,Payment,1766626514.805321,10020723,2,0
1,NewOrder,1766626514.821345,10009767,0,0
1,NewOrder,1766626514.821346,10024746,1,0
4,Delivery,1766626514.821374,10070749,2,0
1,NewOrder,1766626514.821374,10027560,3,0
2,Payment,1766626514.837911,10004480,0,0
2,Payment,1766626514.837927,10014871,0,0
2,Payment,1766626514.852950,10002587,1,0
1,NewOrder,1766626514.852962,10020875,3,0
5,StockLevel,1766626514.852970,10002149,0,0
4,Delivery,1766626514.852982,10075953,0,0
2,Payment,1766626514.852991,10018155,1,0
4,Delivery,1766626514.868903,10078162,1,0
2,Payment,1766626514.868906,10018454,3,0
2,Payment,1766626514.884881,10023231,3,0
1,NewOrder,1766626514.884894,10022716,2,0
2,Payment,1766626514.900304,10019085,2,0
1,NewOrder,1766626514.900312,10025376,3,0
1,NewOrder,1766626514.916311,10020554,2,0
1,NewOrder,1766626514.931938,10017697,3,0
2,Payment,1766626514.931944,10008353,0,0
2,Payment,1766626514.931952,10017952,2,0
2,Payment,1766626514.947721,10005150,0,0
2,Payment,1766626514.947730,10008391,1,0
1,NewOrder,1766626514.947748,10024618,3,0
2,Payment,1766626514.947757,10012672,2,0
5,StockLevel,1766626514.947766,10007898,0,0
2,Payment,1766626514.963167,10003653,0,0
4,Delivery,1766626514.963175,10058252,1,0
5,StockLevel,1766626514.963183,9999953,2,0
2,Payment,1766626514.963191,10017160,2,0
2,Payment,1766626514.963200,10014088,0,0
2,Payment,1766626514.979250,10006202,3,0
2,Payment,1766626514.979282,10009339,0,0
1,NewOrder,1766626514.979292,10023124,2,0
1,NewOrder,1766626514.979299,10023109,3,0
2,Payment,1766626514.994575,10005215,0,0
1,NewOrder,1766626514.994586,10023492,0,0
2,Payment,1766626514.994586,10017438,2,0
1,NewOrder,1766626514.994586,10029480,3,0
1,NewOrder,1766626515.010460,10023703,2,0
2,Payment,1766626515.010464,10020715,0,0
2,Payment,1766626515.025855,10005296,1,0
1,NewOrder,1766626515.025867,10019144,3,0
1,NewOrder,1766626515.025872,10026154,1,0
2,Payment,1766626515.025882,10019477,0,0
1,NewOrder,1766626515.041674,10006847,2,0
2,Payment,1766626515.041683,10014234,3,0
1,NewOrder,1766626515.041692,10019819,0,0
2,Payment,1766626515.041700,10024066,2,0
3,OrderStatus,1766626515.057007,9996199,1,0
2,Payment,1766626515.057016,10008727,1,0
2,Payment,1766626515.057024,10012029,3,0
2,Payment,1766626515.057034,10016627,0,0
1,NewOrder,1766626515.073039,10015663,1,0
2,Payment,1766626515.073048,10008730,2,0
2,Payment,1766626515.073056,10012403,3,0
2,Payment,1766626515.073065,10016131,0,0
2,Payment,1766626515.088491,10004236,2,0
2,Payment,1766626515.088498,10008160,3,0
4,Delivery,1766626515.088505,10069666,1,0
1,NewOrder,1766626515.088512,10021242,0,0
2,Payment,1766626515.088519,10017662,2,0
2,Payment,1766626515.104544,10009137,3,0
2,Payment,1766626515.104548,10014634,2,0
1,NewOrder,1766626515.104556,10021790,0,0
2,Payment,1766626515.120108,10013304,2,0
1,NewOrder,1766626515.120108,10016523,3,0
2,Payment,1766626515.120110,10021113,0,0
2,Payment,1766626515.136248,10016188,0,0
2,Payment,1766626515.136248,10008377,2,0
2,Payment,1766626515.136248,10016173,3,0
1,NewOrder,1766626515.151481,10015603,2,0
1,NewOrder,1766626515.151488,10023548,3,0
1,NewOrder,1766626515.151495,10019696,0,0
1,NewOrder,1766626515.151501,10027361,1,0
1,NewOrder,1766626515.167552,10022436,2,0
2,Payment,1766626515.167559,10015349,0,0
1,NewOrder,1766626515.183247,10014441,1,0
1,NewOrder,1766626515.183247,10010321,3,0
4,Delivery,1766626515.183254,10070580,0,0
1,NewOrder,1766626515.183264,10030210,2,0
2,Payment,1766626515.198907,10006520,3,0
1,NewOrder,1766626515.198914,10023447,1,0
2,Payment,1766626515.198921,10031961,3,0
4,Delivery,1766626515.214564,10068987,2,0
2,Payment,1766626515.230600,10005318,1,0
1,NewOrder,1766626515.230600,10019861,3,0
2,Payment,1766626515.230605,10015399,1,0
1,NewOrder,1766626515.245849,10019186,1,0
2,Payment,1766626515.245855,10017261,3,0
1,NewOrder,1766626515.261834,10008529,0,0
1,NewOrder,1766626515.261916,10015823,3,0
1,NewOrder,1766626515.261919,10019009,1,0
1,NewOrder,1766626515.277452,10011236,0,0
5,StockLevel,1766626515.277458,10002860,3,0
2,Payment,1766626515.277465,10011551,3,0
2,Payment,1766626515.277476,10012774,1,0
1,NewOrder,1766626515.277479,10017829,2,0
3,OrderStatus,1766626515.293171,9996805,0,0
1,NewOrder,1766626515.293180,10013686,3,0
3,OrderStatus,1766626515.293189,9997899,0,0
1,NewOrder,1766626515.293189,10015171,1,0
1,NewOrder,1766626515.293198,10015278,0,0
2,Payment,1766626515.293226,10010630,2,0
1,NewOrder,1766626515.308856,10012638,2,0
4,Delivery,1766626515.308868,10066069,3,0
1,NewOrder,1766626515.308879,10015802,1,0
3,OrderStatus,1766626515.308884,10000877,0,0
1,NewOrder,1766626515.308894,10014081,0,0
1,NewOrder,1766626515.323756,10018640,2,0
2,Payment,1766626515.323768,10012045,0,0
3,OrderStatus,1766626515.323907,10005591,1,0
2,Payment,1766626515.323918,10021193,1,0
1,NewOrder,1766626515.339041,10017059,0,0
1,NewOrder,1766626515.339048,10018728,2,0
1,NewOrder,1766626515.339052,10022788,1,0
2,Payment,1766626515.355058,10014673,0,0
1,NewOrder,1766626515.355062,10016203,2,0
1,NewOrder,1766626515.355071,10021835,1,0
2,Payment,1766626515.370834,10010708,0,0
1,NewOrder,1766626515.370843,10019136,2,0
1,NewOrder,1766626515.370852,10023018,3,0
3,OrderStatus,1766626515.370861,10011673,1,0
2,Payment,1766626515.386354,10005931,0,0
3,OrderStatus,1766626515.386365,9998190,1,0
2,Payment,1766626515.386373,10011297,1,0
2,Payment,1766626515.386383,10012952,2,0
1,NewOrder,1766626515.386392,10029099,0,0
4,Delivery,1766626515.386402,10078466,3,0
1,NewOrder,1766626515.402081,10011554,1,0
2,Payment,1766626515.402088,10005946,2,0
3,OrderStatus,1766626515.402095,10007801,2,0
1,NewOrder,1766626515.402105,10021790,2,0
1,NewOrder,1766626515.418065,10015526,0,0
2,Payment,1766626515.418065,10003947,1,0
5,StockLevel,1766626515.418075,10006444,1,0
2,Payment,1766626515.418086,10015686,2,0
1,NewOrder,1766626515.418095,10025737,1,0
1,NewOrder,1766626515.433683,10015497,0,0
3,OrderStatus,1766626515.433690,10005093,2,0
4,Delivery,1766626515.433697,10072266,2,0
1,NewOrder,1766626515.449391,10017319,1,0
2,Payment,1766626515.449399,10013115,0,0
3,OrderStatus,1766626515.465004,9999303,0,0
2,Payment,1766626515.465012,10012477,0,0
2,Payment,1766626515.465021,10009741,3,0
1,NewOrder,1766626515.465029,10021544,1,0
1,NewOrder,1766626515.481220,10009849,3,0
1,NewOrder,1766626515.481230,10019630,0,0
5,StockLevel,1766626515.481230,10008392,1,0
1,NewOrder,1766626515.496361,10012276,1,0
2,Payment,1766626515.496373,10007135,3,0
1,NewOrder,1766626515.496379,10025874,0,0
1,NewOrder,1766626515.496379,10028189,3,0
2,Payment,1766626515.512258,10004671,2,0
5,StockLevel,1766626515.512267,9999240,1,0
1,NewOrder,1766626515.512276,10015465,1,0
1,NewOrder,1766626515.512284,10028573,2,0
4,Delivery,1766626515.527918,10065615,0,0
1,NewOrder,1766626515.527927,10012859,3,0
2,Payment,1766626515.527936,10010874,1,0
1,NewOrder,1766626515.546366,10008482,1,0
1,NewOrder,1766626515.546373,10013775,3,0
2,Payment,1766626515.546380,10004040,2,0
2,Payment,1766626515.546387,10016417,2,0
1,NewOrder,1766626515.559039,10014125,1,0
2,Payment,1766626515.559045,10011021,3,0
2,Payment,1766626515.559052,10016835,2,0
1,NewOrder,1766626515.575186,10011215,3,0
2,Payment,1766626515.575196,10008350,1,0
1,NewOrder,1766626515.575205,10015573,2,0
1,NewOrder,1766626515.590436,10006564,1,0
1,NewOrder,1766626515.590444,10011386,3,0
2,Payment,1766626515.590452,10011617,2,0
4,Delivery,1766626515.606344,10055383,0,0
1,NewOrder,1766626515.606469,10006961,1,0
2,Payment,1766626515.606485,10007380,3,0
2,Payment,1766626515.606488,10009824,2,0
2,Payment,1766626515.621932,10003552,1,0
1,NewOrder,1766626515.621940,10009391,3,0
1,NewOrder,1766626515.621949,10014399,2,0
1,NewOrder,1766626515.637590,10005515,1,0
1,NewOrder,1766626515.637596,10012169,3,0
2,Payment,1766626515.637606,10009344,2,0
4,Delivery,1766626515.652271,10056890,1,0
1,NewOrder,1766626515.652321,10016030,2,0
1,NewOrder,1766626515.652335,10019306,3,0
1,NewOrder,1766626515.668259,10013414,0,0
1,NewOrder,1766626515.668267,10017930,2,0
1,NewOrder,1766626515.683895,10015379,3,0
2,Payment,1766626515.683902,10022258,0,0
2,Payment,1766626515.683908,10022046,2,0
1,NewOrder,1766626515.699697,10013150,3,0
2,Payment,1766626515.715165,10003688,2,0
1,NewOrder,1766626515.715176,10010997,0,0
1,NewOrder,1766626515.715181,10014188,1,0
1,NewOrder,1766626515.715183,10014160,3,0
4,Delivery,1766626515.731491,10055522,2,0
1,NewOrder,1766626515.731509,10017842,0,0
1,NewOrder,1766626515.731518,10014409,1,0
1,NewOrder,1766626515.731518,10011148,3,0
1,NewOrder,1766626515.746496,10012702,3,0
2,Payment,1766626515.746504,10008754,1,0
2,Payment,1766626515.762439,10000521,0,0
1,NewOrder,1766626515.762449,10013063,1,0
2,Payment,1766626515.762455,10010278,3,0
2,Payment,1766626515.762462,10013454,0,0
2,Payment,1766626515.777270,10005637,3,0
2,Payment,1766626515.777279,10009741,1,0
1,NewOrder,1766626515.777284,10013724,0,0
1,NewOrder,1766626515.792938,10015637,3,0
3,OrderStatus,1766626515.792949,9995504,2,0
2,Payment,1766626515.792963,10006365,1,0
1,NewOrder,1766626515.792972,10011436,2,0
5,StockLevel,1766626515.793048,10000665,0,0
2,Payment,1766626515.793056,10015913,0,0
2,Payment,1766626515.808497,10004377,1,0
1,NewOrder,1766626515.808507,10012347,2,0
1,NewOrder,1766626515.808520,10024684,3,0
1,NewOrder,1766626515.808528,10020799,0,0
1,NewOrder,1766626515.824552,10008607,1,0
2,Payment,1766626515.824553,10009080,2,0
4,Delivery,1766626515.840240,10062070,0,0
2,Payment,1766626515.840245,10011641,1,0
1,NewOrder,1766626515.840254,10019033,3,0
1,NewOrder,1766626515.840272,10015019,2,0
1,NewOrder,1766626515.856297,10018571,1,0
2,Payment,1766626515.856302,10011556,2,0
1,NewOrder,1766626515.856312,10018591,3,0
2,Payment,1766626515.871932,10007873,2,0
2,Payment,1766626515.871970,10015302,1,0
2,Payment,1766626515.871981,10019621,3,0
1,NewOrder,1766626515.887583,10018603,2,0
1,NewOrder,1766626515.887593,10022517,1,0
1,NewOrder,1766626515.903030,10012060,3,0
2,Payment,1766626515.903040,10016464,0,0
4,Delivery,1766626515.903057,10146752,2,0
2,Payment,1766626515.919127,10004441,1,0
2,Payment,1766626515.919137,10010720,3,0
1,NewOrder,1766626515.919154,10023694,0,0
1,NewOrder,1766626515.934845,10012070,1,0
1,NewOrder,1766626515.934855,10016036,3,0
1,NewOrder,1766626515.950554,10008508,0,0
2,Payment,1766626515.950563,10013063,1,0
1,NewOrder,1766626515.950568,10016778,3,0
2,Payment,1766626515.966274,10040912,0,0
1,NewOrder,1766626515.966281,10082891,1,0
2,Payment,1766626515.966287,10083503,3,0
1,NewOrder,1766626516.013488,10076079,0,0
2,Payment,1766626516.060778,10092088,1,0
1,NewOrder,1766626516.060779,10091624,3,0
1,NewOrder,1766626516.060888,10091566,2,0
2,Payment,1766626516.092231,10061819,0,0
4,Delivery,1766626516.155100,10067155,3,0
1,NewOrder,1766626516.155111,10015021,0,0
2,Payment,1766626516.155111,10007897,1,0
2,Payment,1766626516.155111,10005336,2,0
1,NewOrder,1766626516.171253,10002336,2,0
1,NewOrder,1766626516.171269,10008587,1,0
1,NewOrder,1766626516.171275,10015891,0,0
1,NewOrder,1766626516.171287,10017157,2,0
2,Payment,1766626516.186422,10002467,1,0
1,NewOrder,1766626516.186430,10014715,0,0
1,NewOrder,1766626516.186438,10016579,2,0
2,Payment,1766626516.186445,10013781,1,0
2,Payment,1766626516.202290,10006996,1,0
2,Payment,1766626516.202297,10008268,0,0
1,NewOrder,1766626516.202304,10013738,2,0
2,Payment,1766626516.217875,10008585,1,0
3,OrderStatus,1766626516.217885,9994905,0,0
2,Payment,1766626516.217891,10003392,0,0
4,Delivery,1766626516.217891,10063241,2,0
1,NewOrder,1766626516.233989,10008804,0,0
1,NewOrder,1766626516.233997,10013117,1,0
1,NewOrder,1766626516.233997,10007309,3,0
2,Payment,1766626516.249228,10001655,3,0
2,Payment,1766626516.249244,10007264,0,0
1,NewOrder,1766626516.249272,10016043,1,0
1,NewOrder,1766626516.249291,10014478,3,0
2,Payment,1766626516.265086,10000596,0,0
1,NewOrder,1766626516.265094,10014147,3,0
2,Payment,1766626516.265101,10008451,1,0
1,NewOrder,1766626516.265108,10019029,0,0
1,NewOrder,1766626516.280794,10007057,1,0
2,Payment,1766626516.280804,10008788,3,0
2,Payment,1766626516.280814,10013797,2,0
1,NewOrder,1766626516.296467,10007221,0,0
2,Payment,1766626516.296476,10002399,1,0
1,NewOrder,1766626516.296484,10008703,3,0
2,Payment,1766626516.296493,10006052,2,0
1,NewOrder,1766626516.296495,10019558,1,0
2,Payment,1766626516.312166,10001141,2,0
1,NewOrder,1766626516.312170,10007135,0,0
2,Payment,1766626516.312177,10006149,3,0
2,Payment,1766626516.312183,10010725,2,0
2,Payment,1766626516.328025,9998987,1,0
2,Payment,1766626516.328033,9997378,3,0
4,Delivery,1766626516.328043,10056772,0,0
1,NewOrder,1766626516.328073,10012610,2,0
2,Payment,1766626516.328083,10006424,3,0
2,Payment,1766626516.328092,10007830,1,0
1,NewOrder,1766626516.343380,10004653,3,0
2,Payment,1766626516.343388,10003047,1,0
1,NewOrder,1766626516.343395,10009994,2,0
2,Payment,1766626516.359306,9996390,1,0
1,NewOrder,1766626516.359315,10007823,3,0
1,NewOrder,1766626516.359323,10015984,2,0
1,NewOrder,1766626516.359332,10017911,1,0
2,Payment,1766626516.375047,10011943,2,0
1,NewOrder,1766626516.375047,10004946,3,0
2,Payment,1766626516.375056,10011985,1,0
1,NewOrder,1766626516.390608,10010100,3,0
1,NewOrder,1766626516.390615,10012419,0,0
1,NewOrder,1766626516.390621,10012356,2,0
1,NewOrder,1766626516.390628,10012368,1,0
1,NewOrder,1766626516.406095,10008004,3,0
1,NewOrder,1766626516.406104,10012985,2,0
2,Payment,1766626516.406111,10010442,1,0
1,NewOrder,1766626516.406119,10015940,0,0
2,Payment,1766626516.422136,10002288,3,0
4,Delivery,1766626516.422143,10063689,1,0
2,Payment,1766626516.422152,10005826,2,0
5,StockLevel,1766626516.422158,10002531,0,0
5,StockLevel,1766626516.422170,10004434,3,0
1,NewOrder,1766626516.422172,10017630,0,0
4,Delivery,1766626516.437506,10053142,3,0
2,Payment,1766626516.437513,10000542,2,0
1,NewOrder,1766626516.437530,10018518,2,0
2,Payment,1766626516.437535,10012728,0,0
2,Payment,1766626516.453539,10007894,0,0
3,OrderStatus,1766626516.453544,10004322,2,0
1,NewOrder,1766626516.469121,10007246,2,0
2,Payment,1766626516.469130,10012178,0,0
1,NewOrder,1766626516.485918,10011354,2,0
1,NewOrder,1766626516.485940,10013578,0,0
2,Payment,1766626516.485940,10009308,1,0
1,NewOrder,1766626516.501643,10003525,3,0
1,NewOrder,1766626516.501657,10013775,1,0
2,Payment,1766626516.501665,10009306,2,0
2,Payment,1766626516.501665,10006988,0,0
1,NewOrder,1766626516.517807,10008675,3,0
2,Payment,1766626516.517814,10000311,0,0
1,NewOrder,1766626516.517821,10006103,2,0
2,Payment,1766626516.517831,10009144,1,0
1,NewOrder,1766626516.517843,10016271,0,0
2,Payment,1766626516.533323,10004232,2,0
1,NewOrder,1766626516.533338,10016594,3,0
1,NewOrder,1766626516.533347,10013633,1,0
1,NewOrder,1766626516.533351,10016797,0,0
2,Payment,1766626516.549097,10004938,2,0
1,NewOrder,1766626516.549111,10020207,1,0
1,NewOrder,1766626516.549118,10015569,3,0
1,NewOrder,1766626516.564493,10004848,0,0
1,NewOrder,1766626516.564507,10007688,2,0
1,NewOrder,1766626516.564518,10015198,3,0
2,Payment,1766626516.580469,10002591,1,0
1,NewOrder,1766626516.580478,10006292,0,0
2,Payment,1766626516.580487,10002562,2,0
1,NewOrder,1766626516.580496,10019691,3,0
1,NewOrder,1766626516.596310,10006947,2,0
2,Payment,1766626516.596319,10001288,1,0
1,NewOrder,1766626516.596328,10010093,0,0
1,NewOrder,1766626516.612208,10005912,1,0
2,Payment,1766626516.612218,9999911,3,0
1,NewOrder,1766626516.612227,10012925,2,0
2,Payment,1766626516.612237,10013316,0,0
2,Payment,1766626516.627813,10000796,3,0
2,Payment,1766626516.627820,10000646,1,0
4,Delivery,1766626516.627827,10071155,2,0
5,StockLevel,1766626516.627835,10000272,0,0
2,Payment,1766626516.627919,10014792,0,0
4,Delivery,1766626516.643469,10061856,1,0
1,NewOrder,1766626516.643478,10003942,3,0
1,NewOrder,1766626516.643487,10019322,0,0
4,Delivery,1766626516.658937,10067856,3,0
2,Payment,1766626516.659083,10018032,0,0
1,NewOrder,1766626516.675050,10029890,0,0
1,NewOrder,1766626516.691019,10035511,2,0
1,NewOrder,1766626516.705785,10020825,0,0
2,Payment,1766626516.705810,10013798,1,0
1,NewOrder,1766626516.721569,10019093,1,0
1,NewOrder,1766626516.737243,10017113,2,0
1,NewOrder,1766626516.737250,10009275,0,0
1,NewOrder,1766626516.737263,10017058,3,0
2,Payment,1766626516.752590,10005848,1,0
1,NewOrder,1766626516.752597,10015720,0,0
2,Payment,1766626516.768716,10000001,3,0
2,Payment,1766626516.768721,9995841,2,0
2,Payment,1766626516.768728,10003871,1,0
2,Payment,1766626516.768735,10009829,2,0
1,NewOrder,1766626516.768750,10021626,0,0
3,OrderStatus,1766626516.768845,10001276,3,0
2,Payment,1766626516.784520,9999128,3,0
1,NewOrder,1766626516.784529,10009820,1,0
1,NewOrder,1766626516.784537,10013954,2,0
5,StockLevel,1766626516.784545,10001710,3,0
2,Payment,1766626516.800359,10002977,3,0
1,NewOrder,1766626516.800364,10016034,0,0
2,Payment,1766626516.800374,10009831,1,0
1,NewOrder,1766626516.800384,10020041,2,0
2,Payment,1766626516.815792,10005043,3,0
2,Payment,1766626516.815799,10008911,1,0
1,NewOrder,1766626516.815933,10027194,0,0
2,Payment,1766626516.831671,10000289,2,0
1,NewOrder,1766626516.831672,10015761,3,0
2,Payment,1766626516.831676,10004494,1,0
2,Payment,1766626516.831778,10016170,2,0
1,NewOrder,1766626516.831796,10026417,1,0
2,Payment,1766626516.847156,10006664,0,0
2,Payment,1766626516.847286,10015625,3,0
1,NewOrder,1766626516.863059,10004433,2,0
2,Payment,1766626516.863069,10008755,0,0
2,Payment,1766626516.863076,10012485,1,0
1,NewOrder,1766626516.863196,10016057,3,0
4,Delivery,1766626516.877775,10064595,2,0
2,Payment,1766626516.877789,10005682,0,0
1,NewOrder,1766626516.877789,10020601,1,0
1,NewOrder,1766626516.893478,10008984,3,0
1,NewOrder,1766626516.893485,10013089,0,0
2,Payment,1766626516.908951,10001838,1,0
1,NewOrder,1766626516.908962,10025058,3,0
5,StockLevel,1766626516.908972,10000781,0,0
2,Payment,1766626516.924949,10000326,0,0
4,Delivery,1766626516.924958,10054743,1,0
1,NewOrder,1766626516.940248,10010121,0,0
2,Payment,1766626516.940254,10017736,3,0
1,NewOrder,1766626516.956307,10008303,2,0
3,OrderStatus,1766626516.956318,9995434,0,0
2,Payment,1766626516.956334,10009754,0,0
2,Payment,1766626516.972028,9997504,3,0
2,Payment,1766626516.972038,10003474,2,0
2,Payment,1766626516.972047,10004631,0,0
2,Payment,1766626516.972057,10006015,3,0
2,Payment,1766626516.987617,9999911,2,0
1,NewOrder,1766626516.987626,10005638,0,0
1,NewOrder,1766626516.987631,10006792,3,0
1,NewOrder,1766626516.987639,10009510,1,0
2,Payment,1766626516.987647,10016989,2,0
